V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
93,90,90,87,90,90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,1
90,90,87,90,90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,1
90,87,90,90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,1
87,90,90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,1
90,90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,1
90,90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,1
90,93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,1
93,93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,1
93,93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,1
93,93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,1
93,93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,1
93,93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,1
93,96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,1
96,90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,1
90,90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,1
90,90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,1
90,87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,1
87,87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,1
87,87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,1
87,84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,1
84,84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,1
84,84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,1
84,84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,1
84,87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,1
87,87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,1
87,84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,1
84,84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1
84,84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1
84,84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1
84,84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,1
84,81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,1
81,84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,1
84,81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,1
81,84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,1
84,84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,1
84,84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,1
84,84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,1
84,84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,1
84,84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,1
84,84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,1
84,84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,1
84,78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,1
78,78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,1
78,75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,1
75,69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,1
69,63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,1
63,51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,1
51,48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,1
48,66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,1
66,78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,1
78,78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,1
78,72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,1
72,69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,1
69,75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,1
75,75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,1
75,75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,1
75,84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,1
84,81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,1
81,84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,1
84,84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,1
84,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,1
87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,1
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,1
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,1
84,84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,1
84,84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,1
84,84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,1
84,84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,1
84,84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,1
84,84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,1
84,84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,1
84,84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,1
84,84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,1
84,84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,1
84,84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,1
84,84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,1
84,84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,1
84,87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,1
87,84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,1
84,84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,1
84,84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,1
84,84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,1
84,84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,1
84,84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,1
84,87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,1
87,87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,1
87,87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,1
87,84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,1
84,84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,1
84,84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,1
84,84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,1
84,84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,1
84,84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,1
84,87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,1
87,84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,1
84,87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,1
87,84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,1
84,90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,1
90,84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,1
84,87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,1
87,87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,1
87,84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,1
84,84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,1
84,87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,1
87,84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,1
84,90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,1
90,87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,1
87,90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,1
90,87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,1
87,87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,1
87,90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,1
90,87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,1
87,87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,1
87,84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,1
84,84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,1
84,84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,1
84,84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,1
84,84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,1
84,84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,1
84,90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,1
90,84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,1
84,84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,1
84,75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,1
75,102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,1
102,111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,1
111,114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,1
114,114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,1
114,117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,84,1
117,117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,84,84,1
117,114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,84,84,84,1
114,114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,84,84,84,84,1
114,114,114,111,114,114,114,114,111,111,117,114,111,114,114,114,114,114,114,114,111,111,111,111,111,108,99,99,99,96,99,96,93,93,93,96,96,93,90,87,84,84,87,84,90,84,84,84,84,84,1
